transaction_id,project_id,material_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,supplier_rating,project_budget
3218,40,500,2020-11-17,28,Truck,399.9802050821057,2324.2231610030817,,
3219,8,624,2020-11-17,31,Truck,,1449.480948867129,,
3220,76,646,2020-11-17,4,Truck,299.71452221071206,271.29200206417926,,
3221,96,160,2020-11-18,76,Rail,162.91390253870074,4621.603540413115,,
3222,48,742,2020-11-18,70,Truck,183.20647741745205,1343.512395250366,,
3223,88,204,2020-11-18,95,Truck,28.56503013120807,1060.4402046995265,,
3224,99,297,2020-11-18,21,Drone,156.28011253205898,1411.7678518881671,,
3225,48,248,2020-11-18,76,Truck,461.2686590328992,8000.985608647306,,
3226,4,835,2020-11-18,51,Rail,378.5425074068588,8794.096629837572,,
3227,99,719,2020-11-18,62,Truck,262.466267347461,1964.469529561129,,
3228,1,454,2020-11-18,87,Drone,155.3538199367406,3954.788100694874,,
3229,41,113,2020-11-18,2,Truck,313.63086554577137,99.05193067257548,,
3230,42,639,2020-11-18,85,Drone,350.46163777811967,8587.377756491165,,
3231,20,772,2020-11-19,44,Rail,322.3190280693292,6169.578658509416,,
3232,32,673,2020-11-19,66,Truck,26.43359737077488,349.5832678902845,,
3233,93,949,2020-11-19,70,Rail,15.351962914807538,231.79763144013003,,
3234,48,296,2020-11-19,58,Truck,114.02743491820384,758.0595886535139,,
3235,51,606,2020-11-19,53,Truck,193.38431645696733,2102.198152410089,,
3236,79,572,2020-11-19,43,Truck,81.28143220923737,968.471585928357,,
3237,70,344,2020-11-19,86,Rail,105.85767915499632,4301.351562859957,,
3238,70,336,2020-11-19,37,Rail,433.9142568151072,6076.491070949807,,
3239,19,17,2020-11-19,72,Drone,,1314.6124121519997,,
3240,62,353,2020-11-19,95,Drone,381.2896747281712,13468.567785275374,,
3241,51,224,2020-11-20,58,Rail,293.95596323231865,4612.717322947024,,
3242,43,497,2020-11-20,14,Drone,40.08321308712577,113.48359601915476,,
3243,93,229,2020-11-20,57,Drone,,6531.572509245806,,
3244,13,719,2020-11-20,91,Truck,105.1228692545006,4504.002815316911,,
3245,70,152,2020-11-20,69,Rail,319.95662532545754,8991.050121531356,,
3246,80,58,2020-11-20,99,Rail,199.72571913534284,3688.1687318577488,,
3247,8,114,2020-11-20,57,Truck,337.133196838149,7664.167025053463,,
3248,80,497,2020-11-20,79,Truck,381.8278166931125,6239.429891028687,,
3249,99,884,2020-11-20,64,Rail,423.7150753573558,10980.30107843478,,
3250,76,627,2020-11-20,29,Truck,304.6641715881343,3869.1658403819433,,
3251,71,41,2020-11-21,86,Drone,432.32902365505134,7508.871138016808,,
3252,94,975,2020-11-21,53,Truck,203.43471498765703,5034.261964409459,,
3253,50,781,2020-11-21,74,Truck,,1661.627266723567,,
3254,60,527,2020-11-21,56,Truck,48.532901097443045,532.4869215086411,,
3255,63,994,2020-11-21,56,Drone,488.0745840286824,6015.549993601261,,
3256,29,105,2020-11-21,9,Drone,3608.9091359500735,659.3092771878615,,
3257,100,848,2020-11-21,64,Rail,152.20232026842578,4003.143152660004,,
3258,69,378,2020-11-21,9,Truck,302.9840119432969,651.7892312593926,,
3259,35,419,2020-11-21,39,Truck,452.9418975824525,2168.9351831333543,,
3260,98,327,2020-11-21,52,Drone,155.37285033907906,1127.1305338295197,,
3261,78,426,2020-11-22,50,Rail,264.928434312239,2033.168438306224,,
3262,54,331,2020-11-22,19,Rail,68.68883704192822,324.4591810418722,,
3263,41,358,2020-11-22,78,Truck,178.57620489226076,4218.628391769769,,
3264,76,344,2020-11-22,82,Drone,362.0695330689832,11936.52191045111,,
3265,18,476,2020-11-22,24,Drone,464.2002179128172,3491.761274245637,,
3266,67,2,2020-11-22,85,Rail,60.02763773026029,2514.379202409471,,
3267,39,943,2020-11-22,83,Truck,340.309195824392,,,
3268,18,518,2020-11-22,80,Truck,311.89479653277766,9763.928407434008,,
3269,42,38,2020-11-22,70,Rail,381.9355907068474,7674.036671017565,,
3270,84,567,2020-11-22,3,Rail,427.5561481097967,322.3685561521584,,
3271,56,810,2020-11-23,67,Drone,417.4703243785583,3611.6923633894617,,
3272,21,3,2020-11-23,75,Drone,65.35091992081291,619.7092032768606,,
3273,4,415,2020-11-23,72,Rail,358.72781073191163,2900.430933453849,,
3274,26,448,2020-11-23,92,Drone,170.5568498425692,2473.9870721385464,,
3275,88,53,2020-11-23,80,Truck,390.91516047909664,5880.900713768024,,
3276,23,606,2020-11-23,34,Truck,311.2922589295764,3323.657174745367,,
3277,63,765,2020-11-23,46,Rail,224.7730228728398,4957.342989257174,,
3278,61,271,2020-11-23,86,Rail,471.0891137316514,4389.639806597217,,
3279,43,235,2020-11-23,72,Drone,443.4071279485873,11834.940942045803,,
3280,69,923,2020-11-23,93,Truck,410.6081291186295,10747.924640765406,,
3281,6,189,2020-11-24,20,Truck,211.5069627937229,752.2788890161557,,
3282,80,285,2020-11-24,27,Truck,445.64111051855457,2444.79657640324,,
3283,94,802,2020-11-24,16,Drone,440.740223833367,1071.2693338889453,,
3284,73,333,2020-11-24,65,Drone,273.96244339978864,7473.009948180279,,
3285,92,580,2020-11-24,83,Drone,433.0533991819081,13751.242034925432,,
3286,35,784,2020-11-24,75,Drone,32.51275242210693,854.6832768665237,,
3287,39,330,2020-11-24,6,Rail,189.16169319065176,457.8533485448556,,
3288,24,648,2020-11-24,23,Drone,417.75121077421977,2064.4345857711764,,
3289,63,232,2020-11-24,85,Drone,28.583927809411385,849.702161330818,,
3290,4,520,2020-11-24,35,Rail,,1326.483657015547,,
3291,38,502,2020-11-25,91,Rail,130.58618936447388,5064.042944209866,,
3292,84,34,2020-11-25,28,Truck,180.7452028096308,1257.9961303479374,,
3293,79,700,2020-11-25,88,Drone,161.94958662490265,2830.679628719907,,
3294,27,105,2020-11-25,96,Rail,242.3941367692661,8840.606247246582,,
3295,54,203,2020-11-25,80,Rail,403.6423635971035,13186.583031737937,,
3296,79,520,2020-11-25,11,Truck,106.42415248576113,419.3783011189209,,
3297,21,353,2020-11-25,32,Drone,433.3269156605916,2335.889693767509,,
3298,49,121,2020-11-25,79,Rail,301.7393662144294,8383.060223237278,,
3299,46,471,2020-11-25,91,Truck,21.671634885618147,751.6470732461008,,
3300,20,587,2020-11-25,51,Truck,263.06634714938843,1744.1335849545028,,
3301,71,50,2020-11-26,39,Rail,13.636448592460948,237.402599762228,,
3302,36,634,2020-11-26,67,Truck,207.57257193789707,3929.6092159937207,,
3303,65,746,2020-11-26,70,Rail,440.8649192540065,3150.202853481919,,
3304,64,426,2020-11-26,84,Rail,493.9189729940608,15945.259920820405,,
3305,16,904,2020-11-26,2,Truck,368.7305055416975,124.34956670849309,,
3306,54,355,2020-11-26,37,Drone,369.8063250463336,3991.034477505292,,
3307,45,8,2020-11-26,78,Drone,25.47696847240492,917.4405339971038,,
3308,26,266,2020-11-26,4,Drone,347.745306840115,,,
3309,50,597,2020-11-26,32,Rail,251.5691552977636,3647.7842220777534,,
3310,12,163,2020-11-26,72,Drone,67.25159831859932,1293.2493848310714,,
3311,32,995,2020-11-27,49,Drone,416.2646305943511,3933.361073033581,,
3312,49,816,2020-11-27,61,Rail,372.19338489051614,9865.290642880842,,
3313,83,484,2020-11-27,15,Truck,70.91841479092847,292.12041389695696,,
3314,72,66,2020-11-27,44,Drone,315.5916098240761,4786.674165182629,,
3315,4,996,2020-11-27,39,Truck,136.4800747584838,1328.463952697342,,
3316,22,12,2020-11-27,67,Drone,324.7215809312356,3230.4954384630983,,
3317,39,50,2020-11-27,84,Truck,88.92933035734733,2988.2826494819224,,
3318,25,449,2020-11-27,73,Rail,158.3594621372529,3041.604110361337,,
3319,8,434,2020-11-27,63,Truck,260.62779962718,3824.126776830413,,
3320,35,207,2020-11-27,98,Rail,498.5297157367088,14124.147603724785,,
3321,8,720,2020-11-28,7,Drone,,686.2759673066041,,
3322,6,164,2020-11-28,3,Truck,217.71757718847547,89.45929517001723,,
3323,4,755,2020-11-28,9,Truck,,368.25637730511386,,
3324,74,75,2020-11-28,7,Drone,103.26091249445678,287.0301301799641,,
3325,19,454,2020-11-28,65,Truck,471.75178355266974,5739.4514803057655,,
3326,44,70,2020-11-28,77,Drone,174.83273692928648,6290.051518909995,,
3327,99,325,2020-11-28,10,Drone,48.90444458074829,169.49181914505613,,
3328,67,983,2020-11-28,11,Drone,268.0250247398284,1281.8476010873617,,
3329,58,920,2020-11-28,36,Drone,215.48995113192888,2992.3828304117,,
3330,8,62,2020-11-28,67,Truck,413.38572441743617,6213.241387763215,,
3331,80,329,2020-11-29,37,Truck,100.79947975272272,427.3340972981911,,
3332,99,810,2020-11-29,75,Truck,378.0887315950771,8012.134032422775,,
3333,94,484,2020-11-29,31,Truck,339.9198442120079,4200.565837272091,,
3334,82,711,2020-11-29,47,Drone,274.6317957170048,2316.9290597428003,,
3335,54,870,2020-11-29,31,Rail,122.59444039586468,,,
3336,94,567,2020-11-29,49,Truck,215.3894628213056,2002.441893245442,,
3337,14,596,2020-11-29,74,Truck,,5747.200033785516,,
3338,18,897,2020-11-29,27,Truck,143.5166030778999,994.5578855903492,,
3339,34,908,2020-11-29,24,Rail,387.7253790120686,2279.20045395592,,
3340,16,538,2020-11-29,29,Drone,286.7524623891365,3582.1688975796405,,
3341,82,268,2020-11-30,64,Drone,308.9470564368682,2788.2353406680827,,
3342,54,172,2020-11-30,99,Drone,428.7487143121419,11943.256905157969,,
3343,7,251,2020-11-30,12,Rail,405.1327725156753,1329.20537075891,,
3344,86,143,2020-11-30,81,Rail,181.98092226727488,3948.5512675224895,,
3345,60,74,2020-11-30,64,Rail,237.51332503348127,,,
3346,32,855,2020-11-30,80,Drone,118.96849215766612,2424.8699559725983,,
3347,16,129,2020-11-30,95,Rail,473.2984551492132,6796.235529933497,,
3348,2,660,2020-11-30,45,Truck,281.9970792041957,4298.038040996211,,
3349,100,998,2020-11-30,96,Rail,189.65958280932688,4213.063853369304,,
3350,89,627,2020-11-30,68,Truck,429.890839865404,,,
3351,18,35,2020-12-01,70,Truck,22.73365624697364,337.8308590066193,,
3352,53,879,2020-12-01,3,Rail,216.0537981973036,173.78793848778307,,
3353,20,369,2020-12-01,72,Drone,453.44974814794665,12547.142867169045,,
3354,47,196,2020-12-01,66,Rail,376.1172646533299,3919.656563723119,,
3355,20,638,2020-12-01,12,Truck,428.651916222878,831.9268437533821,,
3356,100,72,2020-12-01,74,Truck,141.2997190238013,3083.605271155533,,
3357,62,553,2020-12-01,98,Rail,251.38776824320416,6087.99444327075,,
3358,52,131,2020-12-01,13,Rail,152.71907958179756,992.6479196489228,,
3359,20,938,2020-12-01,97,Drone,440.785412675564,6349.295128134569,,
3360,79,701,2020-12-01,95,Rail,194.3385374820209,,,
3361,97,313,2020-12-02,17,Drone,186.0462332543633,361.0785490548115,,
3362,88,972,2020-12-02,98,Rail,276.84787270504563,12577.65355941222,,
3363,32,231,2020-12-02,72,Rail,173.59233730567402,4923.525863518369,,
3364,14,761,2020-12-02,47,Drone,301.4725068325433,2418.6497999631074,,
3365,69,781,2020-12-02,85,Truck,286.5813964031684,,,
3366,91,896,2020-12-02,22,Drone,66.2414735704238,163.4008726393377,,
3367,33,392,2020-12-02,90,Drone,24.91784127662438,634.1416653418855,,
3368,7,560,2020-12-02,39,Rail,156.08028401714157,2975.5491543208323,,
3369,98,765,2020-12-02,90,Rail,72.99212749827342,1916.040721756027,,
3370,7,938,2020-12-02,55,Truck,218.9757583203997,3289.19243153213,,
3371,91,768,2020-12-03,1,Truck,309.28902957966267,125.433365587327,,
3372,95,766,2020-12-03,93,Drone,108.87947992778348,2226.266748310856,,
3373,43,882,2020-12-03,93,Truck,194.3989205622524,,,
3374,76,877,2020-12-03,30,Truck,319.32471588144,4633.785633875124,,
3375,70,637,2020-12-03,41,Truck,472.25058649264537,8891.4419987418,,
3376,69,563,2020-12-03,2,Drone,201.85321654256504,179.33648544669876,,
3377,66,643,2020-12-03,70,Drone,417.709638946898,6843.1409458989365,,
3378,21,317,2020-12-03,46,Rail,31.577952767602184,267.68629937598337,,
3379,91,748,2020-12-03,78,Truck,375.8017068389533,12190.388624293111,,
3380,47,128,2020-12-03,31,Truck,29.25462429179684,404.4289213621186,,
3381,61,352,2020-12-04,71,Truck,276.7556757749536,6941.672326887689,,
3382,70,8,2020-12-04,27,Truck,47.2901291100824,139.9402454671579,,
3383,96,486,2020-12-04,95,Rail,484.8703441595752,20059.65813148024,,
3384,33,472,2020-12-04,12,Drone,4909.331033992402,1091.566948547491,,
3385,94,103,2020-12-04,23,Drone,436.8217690332352,4779.345521415538,,
3386,76,686,2020-12-04,63,Drone,321.2321361441716,9287.705807877874,,
3387,12,180,2020-12-04,35,Rail,473.5037290856446,6190.566929264088,,
3388,64,453,2020-12-04,92,Truck,176.62041766489853,2211.00798549858,,
3389,69,675,2020-12-04,35,Truck,489.8029599361808,6833.127148936075,,
3390,18,936,2020-12-04,80,Truck,153.4501624428347,5573.881928433111,,
3391,56,636,2020-12-05,39,Drone,349.64299016890806,1902.6344541264104,,
3392,47,735,2020-12-05,88,Drone,,15831.126184141693,,
3393,18,726,2020-12-05,51,Drone,119.0383938797946,1967.3994491755195,,
3394,91,293,2020-12-05,59,Rail,210.9406314788208,1786.7920782800982,,
3395,62,496,2020-12-05,97,Drone,183.45902649032936,5162.346757136962,,
3396,37,65,2020-12-05,74,Drone,473.43060756554047,10689.285781584813,,
3397,28,560,2020-12-05,32,Rail,18.42620534210438,112.39814506198508,,
3398,28,403,2020-12-05,15,Truck,114.95744320320118,232.4893344931464,,
3399,51,618,2020-12-05,44,Rail,396.1079017712641,4750.596514884079,,
3400,9,781,2020-12-05,44,Drone,219.28772103345,3211.0503828988008,,
3401,39,783,2020-12-06,71,Rail,170.00990768134784,1715.748777155554,,
3402,54,995,2020-12-06,61,Rail,92.22457337610189,1025.1441795798264,,
3403,98,264,2020-12-06,66,Truck,242.15817402715248,4461.766556992588,,
3404,88,159,2020-12-06,67,Truck,99.77198487151044,,,
3405,78,41,2020-12-06,45,Truck,354.3050121259591,7154.815193833026,,
3406,74,255,2020-12-06,57,Truck,64.95673544199134,1832.657802463596,,
3407,45,642,2020-12-06,89,Drone,326.54117410562577,7108.313052736306,,
3408,6,136,2020-12-06,64,Drone,393.5286152224191,11214.088001137969,,
3409,49,315,2020-12-06,36,Truck,274.08154239960345,2488.8462591657603,,
3410,95,154,2020-12-06,38,Drone,323.54033857105463,2491.915957102728,,
3411,27,317,2020-12-07,78,Drone,293.8722105382069,8858.276539237655,,
3412,35,214,2020-12-07,18,Truck,73.91851275336467,422.96889560888593,,
3413,66,176,2020-12-07,46,Drone,373.3316756432597,,,
3414,39,199,2020-12-07,95,Rail,2948.939080700162,5297.698607909051,,
3415,96,675,2020-12-07,88,Drone,,7172.651124215569,,
3416,73,338,2020-12-07,67,Drone,194.23538253992209,6103.873654961751,,
3417,1,791,2020-12-07,43,Rail,289.08214576761986,5915.191324967022,,
3418,48,839,2020-12-07,76,Truck,122.89683646633712,1239.610119124662,,
3419,33,753,2020-12-07,73,Truck,377.3027562177015,4398.829839173681,,
3420,22,885,2020-12-07,78,Truck,431.9937405129469,8230.25645437505,,
3421,25,477,2020-12-08,4,Rail,307.47295027725426,123.27458941136298,,
3422,53,835,2020-12-08,48,Drone,114.93013638675215,,,
3423,38,630,2020-12-08,31,Truck,429.9791341655905,1902.072819031376,,
3424,15,735,2020-12-08,13,Rail,99.48198948051552,246.16739814509847,,
3425,45,509,2020-12-08,59,Drone,416.1769446247215,3158.4379122251817,,
3426,33,348,2020-12-08,75,Rail,80.6285259142852,,,
3427,82,804,2020-12-08,78,Drone,65.22620612948799,1421.793723885467,,
3428,65,185,2020-12-08,62,Rail,167.86396606185707,1058.9501149520804,,
3429,4,913,2020-12-08,69,Drone,258.87106743164054,7063.321325338265,,
3430,10,690,2020-12-08,42,Truck,337.09838208361043,6734.719194947988,,
3431,84,789,2020-12-09,89,Drone,392.1443467945069,13175.238461524756,,
3432,41,886,2020-12-09,71,Drone,480.86707934021496,11458.292463730158,,
3433,30,149,2020-12-09,4,Truck,2771.807891494481,,,
3434,65,589,2020-12-09,70,Truck,131.6172065406107,2510.460698739243,,
3435,61,453,2020-12-09,41,Drone,338.958721100782,1831.0655490311044,,
3436,91,481,2020-12-09,51,Drone,372.9551745212912,6944.154039525192,,
3437,28,592,2020-12-09,27,Truck,320.5233155955265,3695.478866938052,,
3438,19,430,2020-12-09,65,Drone,463.0715518260777,4022.840251248161,,
3439,69,208,2020-12-09,60,Rail,165.90045490066728,3741.41136904446,,
3440,94,127,2020-12-09,42,Rail,314.5170061602232,6599.68564530683,,
3441,69,19,2020-12-10,68,Truck,286.92766166041326,5886.530768079501,,
3442,8,250,2020-12-10,41,Truck,248.67198639301336,2932.849732681664,,
3443,12,29,2020-12-10,68,Rail,327.49737050395254,9294.58597635208,,
3444,39,899,2020-12-10,98,Truck,14.75288037238332,678.1780427947723,,
3445,33,941,2020-12-10,69,Drone,205.28757270723293,5272.142298569007,,
3446,14,686,2020-12-10,31,Drone,,5016.267779196802,,
3447,27,87,2020-12-10,93,Rail,420.28692410112353,7270.891810021669,,
3448,9,121,2020-12-10,17,Rail,2169.97969575196,1246.61478766994,,
3449,98,513,2020-12-10,7,Truck,455.00724480052776,1247.2834209390328,,
3450,68,257,2020-12-10,81,Drone,469.8153266952973,8589.359111473648,,
3451,82,631,2020-12-11,65,Truck,260.4097767188084,7702.807967922423,,
3452,24,333,2020-12-11,30,Truck,403.4624788031284,3975.370698618853,,
3453,85,334,2020-12-11,30,Truck,27.60233596891944,120.3984724145398,,
3454,21,911,2020-12-11,17,Truck,406.5566317418318,1520.2989016343631,,
3455,72,239,2020-12-11,2,Truck,54.48387354571842,53.91418120274263,,
3456,30,113,2020-12-11,4,Drone,189.10845949874496,187.38441001073056,,
3457,26,116,2020-12-11,57,Rail,194.0332802522896,4964.966881606943,,
3458,65,368,2020-12-11,68,Truck,421.6856292029783,11264.13984803327,,
3459,49,483,2020-12-11,51,Drone,238.48052633077057,2321.878675352445,,
3460,90,926,2020-12-11,48,Rail,369.7318398009475,7799.936971693306,,
3461,94,849,2020-12-12,57,Truck,459.2834157973077,8564.881013668995,,
3462,57,312,2020-12-12,55,Drone,493.75992333132046,2802.707707339925,,
3463,21,326,2020-12-12,65,Truck,391.8686889440312,5860.505252093627,,
3464,44,833,2020-12-12,58,Truck,208.53580499928444,2700.790831129925,,
3465,54,570,2020-12-12,75,Truck,81.31867582849661,1135.098968949604,,
3466,57,76,2020-12-12,46,Drone,349.7871241168314,7214.404454897496,,
3467,46,728,2020-12-12,85,Truck,442.4924724844634,17241.657357089887,,
3468,39,894,2020-12-12,86,Rail,51.14298817084192,844.886877689324,,
3469,40,732,2020-12-12,15,Drone,,1254.3880708868794,,
3470,59,459,2020-12-12,68,Rail,444.3147200338504,7484.147317908501,,
3471,5,12,2020-12-13,3,Drone,94.0869921260254,137.07955785965672,,
3472,17,37,2020-12-13,8,Truck,250.7426505387598,818.8751377816967,,
3473,36,696,2020-12-13,86,Drone,295.39273803189064,6366.323987055651,,
3474,80,242,2020-12-13,83,Truck,499.2186224793196,17051.52670500631,,
3475,49,349,2020-12-13,66,Truck,457.7981391606813,4239.386075871504,,
3476,50,170,2020-12-13,72,Rail,120.50387988969342,1381.6740200086986,,
3477,62,920,2020-12-13,80,Rail,400.0404178667218,14511.96007831192,,
3478,7,216,2020-12-13,71,Drone,219.4887028845449,6615.835312634875,,
3479,48,489,2020-12-13,92,Drone,408.5630154456078,12703.06489878004,,
3480,98,915,2020-12-13,61,Truck,392.9478302195178,3681.211399861416,,
3481,55,995,2020-12-14,13,Rail,66.18082017912076,176.05931806554784,,
3482,45,4,2020-12-14,37,Truck,25.790255538515225,108.81263046374848,,
3483,94,416,2020-12-14,36,Truck,413.5962010503608,2689.333264950753,,
3484,24,741,2020-12-14,49,Rail,38.170884504235936,417.0929591353863,,
3485,21,597,2020-12-14,62,Drone,410.859051601948,11225.36137998644,,
3486,7,10,2020-12-14,68,Rail,454.27440117216537,7022.793323817437,,
3487,13,985,2020-12-14,28,Rail,353.2319586968618,1459.4575399306857,,
3488,66,770,2020-12-14,59,Truck,24.715654758869626,414.14647814600966,,
3489,39,473,2020-12-14,20,Truck,475.43569748709785,3973.263745093359,,
3490,43,277,2020-12-14,18,Drone,,1298.4413357975002,,
3491,47,156,2020-12-15,41,Rail,111.14873454807253,2012.606844529892,,
3492,17,757,2020-12-15,40,Truck,332.3724457608713,5243.927536065888,,
3493,3,604,2020-12-15,18,Drone,93.07806643226073,247.1742934343945,,
3494,24,45,2020-12-15,70,Rail,489.5953285617135,5858.421314854475,,
3495,9,37,2020-12-15,19,Truck,495.001864155882,4496.963579172475,,
3496,26,114,2020-12-15,52,Truck,96.40861801112088,2419.471149433539,,
3497,68,328,2020-12-15,34,Drone,42.96540224635722,425.7417976905245,,
3498,45,149,2020-12-15,29,Truck,327.90812821092555,,,
3499,65,559,2020-12-15,19,Drone,197.57342939929867,449.6674680235861,,
3500,52,539,2020-12-15,96,Rail,331.6216710244009,6823.086646963732,,
3501,72,59,2020-12-16,95,Truck,370.3207582359225,11000.292111055212,,
3502,83,852,2020-12-16,60,Rail,208.0185050627618,2201.044927396702,,
3503,77,646,2020-12-16,18,Drone,80.73613222131726,212.42491718214407,,
3504,54,904,2020-12-16,83,Truck,353.5301043648951,11648.968920865786,,
3505,53,399,2020-12-16,96,Rail,308.55709147212093,7112.124764047892,,
